-247 , 49 , 58
-242 , 42 , 58
-242 , 34 , 59
-240 , 29 , 57
-236 , 22 , 55
-228 , 14 , 56
-228 , 17 , 57
-233 , 25 , 57
-234 , 29 , 55
-240 , 37 , 52
-246 , 44 , 53
-248 , 44 , 53
-245 , 45 , 56
-246 , 43 , 58
-244 , 42 , 59
-245 , 34 , 58
-245 , 23 , 59
-245 , 19 , 61
-245 , 18 , 62
-242 , 18 , 60
-241 , 20 , 59
-241 , 21 , 58
-240 , 21 , 59
-242 , 26 , 58
-248 , 26 , 55
-251 , 28 , 53
-249 , 27 , 50
-242 , 23 , 49
-241 , 23 , 47
-245 , 26 , 50
-247 , 29 , 53
-247 , 36 , 54
-242 , 41 , 49
-244 , 44 , 43
-248 , 40 , 40
-255 , 37 , 39
-259 , 33 , 42
-258 , 34 , 43
-258 , 30 , 42
-256 , 26 , 40
-253 , 12 , 38
-249 , 6 , 40
-240 , -5 , 47
-234 , -9 , 51
-233 , -10 , 54
-234 , -9 , 54
-235 , -12 , 55
-237 , -12 , 56
-240 , -16 , 61
-244 , -19 , 63
-238 , -23 , 60
-234 , -24 , 58
-228 , -24 , 57
-220 , -29 , 59
-217 , -30 , 63
-218 , -27 , 64
-226 , -29 , 70
-238 , -31 , 76
-244 , -30 , 76
-252 , -27 , 73
-259 , -29 , 75
-263 , -39 , 83
-268 , -46 , 83
-271 , -52 , 77
-257 , -53 , 75
-245 , -52 , 75
-243 , -48 , 73
-239 , -32 , 71
-233 , -19 , 69
-231 , -16 , 65
-232 , -21 , 64
-230 , -32 , 65
-232 , -44 , 68
-235 , -52 , 71
-239 , -60 , 72
-244 , -66 , 75
-248 , -62 , 73
-246 , -57 , 72
-236 , -46 , 69
-240 , -42 , 70
-248 , -37 , 76
-246 , -34 , 79
-247 , -29 , 77
-249 , -26 , 67
-252 , -29 , 60
-249 , -32 , 60
-234 , -30 , 63
-231 , -20 , 62
-225 , -11 , 62
-223 , -9 , 62
-227 , -17 , 60
-228 , -30 , 61
-226 , -37 , 62
-228 , -44 , 64
-235 , -49 , 65
-244 , -46 , 66
-247 , -44 , 67
-247 , -35 , 70
-244 , -28 , 67
-241 , -22 , 62
-239 , -19 , 58
-238 , -12 , 55
-241 , -9 , 57
-242 , -13 , 57
-240 , -18 , 57
-235 , -23 , 58
-236 , -22 , 62
-238 , -21 , 63
-240 , -22 , 63
-236 , -24 , 65
-235 , -23 , 65
-235 , -24 , 64
-231 , -22 , 65
-221 , -19 , 63
-217 , -18 , 55
-212 , -20 , 50
-206 , -27 , 50
-202 , -37 , 61
-201 , -42 , 68
-202 , -44 , 75
-216 , -42 , 80
-235 , -43 , 80
-242 , -42 , 79
-238 , -30 , 71
-221 , -15 , 58
-199 , -15 , 44
-186 , -16 , 36
-150 , -17 , 24
-114 , -18 , 15
-69 , -19 , 17
-42 , -18 , 21
-4 , -6 , 21
0 , -7 , 19
-1 , -14 , 12
0 , -11 , 10
-17 , -5 , 6
-34 , -9 , 4
-49 , -16 , 1
-95 , -36 , -2
-172 , -65 , 1
-219 , -81 , 10
-316 , -101 , 24
-323 , -81 , 50
-257 , -44 , 60
-198 , -32 , 60
-120 , -7 , 60
-139 , -6 , 61
-176 , -17 , 60
-264 , -49 , 60
-347 , -96 , 71
-512 , -18 , 71
-488 , -25 , 29
-392 , -14 , 44
-311 , -52 , 114
-297 , -55 , 162
-299 , -55 , 170
-309 , -36 , 150
-303 , -18 , 139
-270 , -11 , 130
-235 , -15 , 137
-246 , -19 , 159
-261 , -25 , 181
-313 , -38 , 211
-420 , -60 , 245
-512 , -100 , 243
-512 , -120 , 229
-512 , -71 , 138
-272 , -85 , 136
-169 , -106 , 89
-153 , -103 , 64
-205 , -91 , 25
-325 , -86 , 38
-384 , -74 , 95
-387 , -80 , 115
-304 , -87 , 111
-221 , -93 , 92
-177 , -87 , 83
-148 , -74 , 68
-147 , -68 , 61
-156 , -55 , 47
-170 , -40 , 51
-206 , -33 , 67
-213 , -29 , 69
-210 , -28 , 67
-219 , -33 , 84
-252 , -32 , 107
-367 , -42 , 131
-459 , -51 , 108
-437 , -55 , 89
-345 , -54 , 86
-289 , -52 , 86
-189 , -43 , 77
-140 , -25 , 63
-131 , -4 , 63
-137 , 4 , 74
-143 , 21 , 111
-122 , 15 , 128
-111 , 4 , 137
-113 , -43 , 162
-135 , -82 , 180
-146 , -105 , 179
-156 , -112 , 162
-164 , -111 , 157
-200 , -113 , 157
-250 , -112 , 151
-287 , -101 , 135
-278 , -47 , 58
-315 , 9 , 36
-258 , 10 , 48
-236 , 3 , 64
-235 , 3 , 96
-236 , 11 , 101
-241 , 29 , 103
-242 , 31 , 97
-234 , 31 , 97
-231 , 21 , 96
-264 , 15 , 99
-268 , 0 , 110
-261 , -26 , 128
-255 , -28 , 122
-246 , -13 , 105
-243 , -3 , 95
-221 , 8 , 71
-203 , 18 , 49
-204 , 23 , 42
-214 , 25 , 38
-219 , 19 , 44
-215 , 3 , 54
-217 , -8 , 62
-220 , -15 , 70
-225 , -28 , 87
-221 , -44 , 99
-218 , -54 , 104
-240 , -66 , 114
-278 , -79 , 127
-302 , -84 , 132
-261 , -79 , 113
-197 , -67 , 91
-175 , -59 , 84
-154 , -44 , 79
-178 , -21 , 91
-209 , 0 , 105
-215 , 5 , 108
-201 , -3 , 114
-173 , -20 , 114
-157 , -29 , 116
-221 , 4 , 113
-160 , -44 , 145
-157 , -39 , 152
-136 , -29 , 137
-126 , -26 , 132
-139 , -21 , 151
-489 , 105 , 242
-237 , 8 , 258
-258 , 54 , 249
-213 , 60 , 232
-153 , 103 , 192
-122 , 194 , 169
-85 , 256 , 155
-38 , 230 , 141
-165 , 346 , 123
-59 , 236 , 136
-72 , 200 , 121
-74 , 138 , 102
-88 , 127 , 101
-123 , 135 , 113
-130 , 144 , 129
-128 , 138 , 147
-120 , 128 , 176
-118 , 125 , 190
-100 , 117 , 218
-88 , 101 , 261
-70 , 60 , 296
-73 , 35 , 304
-84 , -4 , 308
-107 , -44 , 308
-138 , -83 , 305
-149 , -93 , 305
-179 , -99 , 278
-175 , -85 , 221
-170 , -97 , 195
-177 , -81 , 177
-89 , -85 , 173
-80 , -75 , 149
-98 , -64 , 136
-113 , -76 , 146
-121 , -84 , 154
-124 , -87 , 158
-136 , -85 , 172
-167 , -70 , 186
-196 , -43 , 188
-203 , -6 , 174
-135 , 42 , 173
-95 , 60 , 174
-98 , 52 , 184
-163 , -6 , 190
-199 , -35 , 191
-266 , -76 , 189
-284 , -93 , 179
-257 , -71 , 170
-253 , -45 , 160
-259 , -41 , 151
-260 , -35 , 135
-245 , -35 , 123
-229 , -29 , 115
-226 , -23 , 113
-222 , -26 , 118
-213 , -24 , 113
-206 , -22 , 110
-194 , -14 , 106
-142 , 107 , -317
-160 , -179 , 67
-213 , -70 , 72
-248 , -53 , 239
-243 , -21 , 218
-215 , -13 , 218
-268 , -93 , 241
-176 , -122 , 184
-208 , -183 , 78
-195 , -130 , 78
-228 , -124 , 119
