-246 , 10 , 47
-247 , 6 , 46
-248 , 8 , 40
-246 , 4 , 42
-246 , 4 , 40
-246 , 7 , 45
-248 , 4 , 45
-246 , 7 , 38
-247 , 9 , 44
-252 , 6 , 45
-247 , 1 , 44
-245 , 13 , 34
-241 , -11 , 42
-247 , -9 , 55
-251 , -22 , 57
-236 , -1 , 55
-243 , 27 , 59
-244 , 26 , 63
-228 , 10 , 64
-244 , 12 , 67
-246 , -6 , 60
-249 , 18 , 54
-254 , 4 , 71
-253 , 37 , 24
-242 , 12 , 44
-263 , -11 , 42
-238 , 17 , 57
-238 , -3 , 67
-243 , -20 , 22
-236 , 6 , 46
-236 , -18 , 28
-224 , 10 , 52
-246 , 1 , 48
-228 , 26 , 65
-263 , 37 , 62
-260 , -1 , 58
-243 , 27 , 76
-242 , 19 , 26
-299 , 42 , 81
-260 , -35 , 67
-278 , 30 , 80
-246 , 13 , 43
-244 , 8 , 49
-249 , -28 , 42
-248 , 14 , 77
-214 , 1 , 36
-287 , 11 , 63
-258 , -51 , 34
-229 , 8 , 24
-246 , 3 , 59
-251 , -13 , 50
-246 , -29 , 34
-233 , -6 , 60
-254 , -13 , 39
-250 , 13 , 48
-244 , 0 , 43
-234 , 7 , 54
-241 , 1 , 58
-242 , 3 , 27
-242 , 17 , 37
-248 , 4 , 41
-221 , 29 , 49
-257 , 33 , 34
-234 , 14 , 56
-249 , -2 , 74
-232 , 4 , 38
-271 , 37 , 51
-227 , 18 , 40
-257 , 26 , 69
-206 , -2 , 20
-258 , -1 , 45
-262 , 5 , -19
-287 , 13 , 51
-250 , -46 , 25
-259 , 16 , 66
-258 , 3 , 8
-251 , 11 , 69
-260 , -29 , -2
-255 , 30 , 49
-258 , 2 , 5
-263 , 29 , 55
-251 , -26 , -2
-256 , 18 , 48
-222 , 11 , 15
-256 , 7 , 42
-227 , 0 , 22
-255 , 21 , 37
-224 , 27 , 16
-254 , 17 , 45
-250 , 6 , 21
-258 , 27 , 46
-222 , 16 , 17
-258 , 8 , 53
-231 , 8 , 17
-255 , 15 , 45
-236 , 12 , 25
-241 , 21 , 47
-262 , -14 , 56
-249 , 12 , 53
-316 , 21 , 42
-235 , 12 , 45
-269 , 29 , 49
-248 , -14 , 33
-248 , 4 , 44
-223 , 20 , 26
-236 , 8 , 58
-258 , -11 , -1
-245 , -3 , 33
-249 , 9 , 27
-237 , -3 , 49
-224 , -20 , 68
-237 , 11 , 50
-261 , 16 , 15
-234 , 8 , 34
-254 , -35 , 7
-244 , 1 , 42
-259 , 4 , 12
-242 , 9 , 41
-230 , -43 , 6
-245 , 0 , 34
-257 , 6 , 34
-247 , 20 , 43
-244 , 18 , 42
-239 , 13 , 46
-250 , -13 , 21
-268 , 21 , 26
-234 , 15 , 51
-333 , 3 , 60
-247 , 13 , 32
-290 , 19 , 73
-232 , 9 , 48
-242 , -12 , 46
-241 , 8 , 55
-166 , 20 , 4
-259 , 16 , 51
-230 , -23 , 0
-258 , 10 , 45
-254 , 10 , 28
-252 , -38 , 119
-250 , -24 , 47
-274 , 40 , 58
-226 , 22 , 61
-245 , 13 , 85
-240 , 2 , 76
-260 , 7 , 36
-246 , 19 , 62
-226 , 11 , 33
-252 , 14 , 61
-223 , 22 , 29
-263 , -1 , 37
-241 , 8 , 39
-247 , 4 , 49
-237 , 26 , 31
-250 , 23 , 53
-244 , 1 , 6
-259 , 3 , 51
-231 , 39 , 43
-301 , 7 , 41
-230 , -1 , 48
-231 , 33 , 32
-253 , 21 , 40
-254 , -12 , 12
-264 , 4 , 61
-254 , 24 , -16
-277 , 16 , 28
-235 , -14 , 31
-248 , 45 , 14
-227 , 54 , 22
-253 , 13 , -18
-236 , -2 , 26
-251 , 17 , 9
-237 , 46 , 37
-263 , -70 , 15
-234 , -5 , 21
-229 , -9 , 59
-233 , -1 , 61
-238 , 14 , 30
-242 , 43 , 60
-249 , 22 , 16
-241 , 11 , 25
-256 , -45 , 33
-253 , -25 , 27
