-249 , 49 , -39
-246 , 44 , -29
-245 , 32 , -25
-248 , 52 , -75
-240 , 70 , -9
-243 , 61 , -9
-242 , 71 , -2
-245 , 64 , -1
-228 , 96 , 22
-226 , 100 , 12
-230 , 110 , -5
-228 , 94 , 1
-243 , 66 , -6
-242 , 57 , -13
-243 , 54 , -18
-240 , 51 , -21
-241 , 53 , -29
-245 , 51 , -33
-242 , 55 , -19
-242 , 52 , -20
-222 , 113 , 2
-218 , 117 , 5
-208 , 125 , 18
-211 , 126 , 12
-233 , 77 , -6
-244 , 71 , -5
-242 , 63 , -12
-237 , 64 , -6
-241 , 52 , -10
-250 , 49 , -16
-243 , 50 , -16
-279 , 90 , -11
-232 , 97 , 10
-228 , 90 , -1
-193 , 138 , 4
-201 , 139 , 12
-202 , 145 , 1
-198 , 145 , 10
-223 , 89 , -14
-231 , 86 , -14
-233 , 62 , -30
-232 , 47 , -43
-250 , 45 , -18
-241 , 44 , -12
-246 , 35 , 2
-244 , 38 , 1
-246 , 41 , -10
-243 , 42 , -4
-253 , 44 , -8
-251 , 42 , -2
-248 , 39 , -23
-245 , 37 , -21
-242 , 38 , -22
-243 , 35 , -22
-236 , 51 , -20
-239 , 81 , -24
-250 , 50 , -2
-248 , 38 , -13
-249 , 46 , -1
-247 , 38 , -7
-244 , 50 , -6
-243 , 43 , -16
-242 , 56 , -9
-247 , 48 , -12
-248 , 33 , -8
-247 , 32 , -20
-247 , 49 , -14
-251 , 35 , -16
-237 , 32 , -15
-248 , 36 , -26
-240 , 90 , -71
-240 , 41 , -37
-244 , 41 , -12
-251 , 26 , -3
-252 , 39 , -10
-253 , 24 , -6
-229 , 35 , 21
-245 , 35 , -4
-254 , 37 , -11
-239 , 28 , -19
-248 , 51 , -14
-233 , 50 , -11
-243 , 42 , -20
-251 , 41 , -16
-242 , 18 , -20
-244 , 37 , -25
-255 , 40 , -22
-248 , 43 , -19
-246 , 47 , -26
-251 , 47 , -25
-239 , 49 , -22
-242 , 44 , -15
-242 , 49 , -12
-238 , 47 , -9
-248 , 64 , -3
-251 , 57 , 2
-245 , 65 , -4
-247 , 64 , 1
-247 , 40 , -18
-246 , 39 , -11
-240 , 47 , -22
-235 , 40 , -12
-246 , 48 , -13
-243 , 52 , -20
-250 , 37 , -4
-242 , 42 , -8
-244 , 38 , -29
-246 , 44 , -1
-257 , 57 , 35
-256 , 20 , -23
-246 , 35 , 7
-243 , 32 , -7
-256 , 47 , -2
-249 , 39 , 1
-250 , 41 , 19
-252 , 40 , 0
-251 , 43 , -1
-249 , 33 , -1
-245 , 34 , -9
-257 , 41 , -3
-246 , 40 , -9
-243 , 41 , -10
-247 , 21 , -8
-245 , 48 , -14
-245 , 30 , -10
-240 , 53 , -23
-250 , 40 , -14
-232 , 51 , -20
-230 , 36 , -1
-256 , 25 , -3
-256 , 31 , -5
-242 , 41 , -7
-234 , 60 , -21
-247 , 44 , -7
-234 , 42 , -7
-263 , 28 , 7
-261 , 53 , 34
-255 , 31 , 30
-246 , 39 , -8
-249 , 50 , -4
-245 , 25 , -12
-246 , 35 , -21
-230 , 33 , -7
-258 , 44 , -15
-198 , 115 , 24
-329 , 0 , 12
-244 , 37 , -18
-249 , 37 , -14
-243 , 21 , -24
-241 , 28 , -21
-243 , 48 , -6
-246 , 45 , -1
-241 , 51 , 21
-241 , 47 , 14
-251 , 43 , 6
-246 , 43 , -5
-245 , 52 , -7
-237 , 43 , -12
-251 , 42 , -7
-249 , 36 , -11
-248 , 33 , -5
-242 , 30 , -2
-244 , 40 , 0
-250 , 29 , 1
-244 , 45 , 0
-246 , 43 , -8
-247 , 35 , -10
-245 , 37 , -6
-244 , 46 , -7
-244 , 53 , 3
-251 , 37 , -5
-244 , 34 , -13
-243 , 33 , -7
-241 , 37 , -20
-245 , 36 , -1
-244 , 44 , -6
-247 , 30 , -5
-249 , 26 , -2
-246 , 34 , -1
-250 , 32 , -1
-244 , 34 , -2
-245 , 36 , 0
-250 , 38 , -1
-248 , 35 , 0
-226 , 23 , 60
-237 , 30 , 1
-248 , 34 , -2
-247 , 35 , 5
-252 , 49 , 3
-252 , 33 , 3
-251 , 39 , -1
-247 , 41 , 4
-244 , 37 , 1
-244 , 38 , 0
-247 , 33 , 0
-249 , 26 , 0
-244 , 34 , 3
-246 , 31 , 0
-249 , 44 , -4
-247 , 37 , 3
-245 , 47 , -4
-248 , 42 , -1
-246 , 44 , -10
-247 , 40 , -10
-245 , 35 , -3
-240 , 37 , -13
-244 , 23 , -5
-244 , 32 , 0
-247 , 23 , -10
-250 , 22 , 3
-245 , 33 , -1
-253 , 25 , -12
