-275 , 19 , -27
-251 , 46 , -32
-231 , 11 , -60
-250 , 5 , -45
-248 , 19 , -43
-231 , 8 , -44
-252 , 5 , -55
-238 , -2 , -48
-244 , 7 , -42
-249 , 10 , -40
-244 , 2 , -51
-243 , 0 , -50
-269 , 1 , -36
-280 , 0 , -31
-186 , 6 , -85
-218 , 2 , -65
-235 , 15 , -49
-246 , 29 , -65
-249 , -4 , 3
-242 , 1 , 13
-241 , -23 , -122
-252 , -17 , -51
-240 , 6 , -43
-247 , 0 , -39
-243 , 10 , -34
-244 , 6 , -32
-211 , 14 , -48
-222 , 15 , -41
-186 , 14 , -25
-149 , 20 , -19
-335 , 21 , 133
-512 , -45 , 348
98 , 105 , 214
-127 , 215 , 93
-47 , 333 , 6
-61 , 239 , -34
-150 , 142 , 59
-194 , 121 , 102
-83 , -90 , 222
-99 , -109 , 206
-73 , -171 , 161
-45 , -189 , 189
-49 , -147 , 211
-47 , -163 , 200
-47 , -146 , 205
-49 , -153 , 206
-48 , -150 , 203
-48 , -151 , 208
-48 , -151 , 206
-47 , -151 , 206
-45 , -150 , 206
-47 , -149 , 208
-46 , -153 , 206
-47 , -151 , 206
-47 , -150 , 208
-44 , -150 , 208
-44 , -140 , 213
-41 , -142 , 216
-40 , -132 , 222
-41 , -127 , 223
-39 , -129 , 221
-40 , -131 , 221
-39 , -132 , 216
-40 , -133 , 223
-36 , -134 , 221
-36 , -132 , 219
-37 , -132 , 220
-35 , -134 , 221
-37 , -135 , 217
-38 , -137 , 219
-40 , -138 , 218
-38 , -138 , 215
-37 , -138 , 218
-35 , -135 , 218
-33 , -134 , 218
-35 , -134 , 220
-38 , -137 , 217
-35 , -136 , 219
-37 , -138 , 214
-38 , -139 , 214
-37 , -143 , 215
-36 , -139 , 214
-37 , -142 , 215
-36 , -141 , 214
-36 , -141 , 215
-35 , -144 , 216
-36 , -140 , 217
-34 , -141 , 216
-33 , -140 , 217
-33 , -140 , 219
-40 , -149 , 215
------------------------------------
0 , 7
-246 , -16 , 27
-257 , 19 , 30
-258 , 12 , 38
-255 , 8 , 40
-251 , 2 , 39
-248 , -12 , 77
-255 , -3 , 54
-232 , -8 , 27
-246 , -16 , 27
-257 , 19 , 30
-258 , 12 , 38
-255 , 8 , 40
-251 , 2 , 39
-239 , 34 , 93
-229 , 27 , 69
-224 , 44 , 64
-234 , 38 , 66
-236 , 37 , 59
-226 , 9 , 60
-222 , 53 , 76
-247 , 25 , -25
-242 , 29 , 14
-253 , 16 , 14
-251 , 18 , 18
-249 , 17 , 23
-250 , 21 , 27
-212 , 35 , 33
-173 , 23 , 33
-208 , 71 , 92
-203 , 53 , 83
-251 , 45 , 31
-255 , 68 , 33
-255 , 20 , 29
-246 , 12 , 10
-250 , 27 , 30
-247 , 23 , 22
-239 , 33 , 28
-243 , 33 , 34
-244 , 21 , 36
-247 , 22 , 34
-242 , 21 , 39
-244 , 14 , 25
-242 , 2 , 35
